name,taxon_id,family,count
Conops insignis,1087311,61893,5
Conops quadrifasciatus,70205,61893,341
Conops scutellatus,919677,61893,48
Conops silaceus,1115309,61893,18
Conops strigatus,1064933,61893,13
Conops vesicularis,343880,61893,90
Conops vitellinus,946808,61893,5
,,53237,0
Conosimus coelatus,1100139,56579,1
,,53505,0
,,53505,0
Conostethus roseus,887675,53505,6
Conostethus venustus,854665,53505,50
Contacyphon coarctatus,624640,47595,2
,,47595,0
,,47595,0
Contacyphon laevipennis,552208,47595,10
Contacyphon ochraceus,917771,47595,1
Contacyphon padi,552209,47595,68
,,47595,0
Contacyphon pubescens,764089,47595,1
,,47595,0
Contacyphon variabilis,466767,47595,11
Contarinia acerplicans,1076948,55699,9
,,55699,0
Contarinia aequalis,909814,55699,1
Contarinia anthobia,891250,55699,3
,,55699,0
,,55699,0
,,55699,0
,,55699,0
Contarinia carpini,886302,55699,5
Contarinia coryli,780277,55699,8
Contarinia craccae,886551,55699,30
,,55699,0
Contarinia echii,1496594,55699,3
Contarinia fagi,888946,55699,3
Contarinia gei,711992,55699,1
,,55699,0
,,55699,0
,,55699,0
Contarinia ilicis,765292,55699,7
,,55699,0
,,55699,0
Contarinia loti,886322,55699,18
,,55699,0
,,55699,0
,,55699,0
Contarinia medicaginis,505635,55699,16
Contarinia nasturtii,202628,55699,4
,,55699,0
Contarinia petioli,628326,55699,112
,,55699,0
,,55699,0
Contarinia polygonati,1199925,55699,1
,,55699,0
Contarinia pulchripes,715237,55699,1
,,55699,0
,,55699,0
Contarinia quinquenotata,483611,55699,14
,,55699,0
Contarinia rubicola,888605,55699,1
Contarinia rumicis,886318,55699,6
,,55699,0
,,55699,0
,,55699,0
Contarinia scrophulariae,504461,55699,7
Contarinia solani,888603,55699,2
Contarinia sorbi,888600,55699,2
Contarinia steini,1105650,55699,2
Contarinia subulifex,1119057,55699,1
Contarinia tiliarum,359446,55699,70
Contarinia tragopogonis,914121,55699,1
Contarinia tremulae,547092,55699,1
,,55699,0
Contarinia viburnorum,1074787,55699,3
,,48093,0
Conura xanthostigma,299897,121516,4
Conwentzia pineticola,454957,245154,3
Conwentzia psociformis,454958,245154,10
Cophopodisma pyrenaea,415561,47649,79
,,69778,0
,,69778,0
,,69778,0
Copium clavicorne,705208,53506,45
,,53506,0
Copium teucrii,705209,53506,45
Coprimorphus scrutator,752386,48201,25
Copris hispanus,71109,48201,381
Copris lunaris,245865,48201,539
Copris umbilicatus,1231358,48201,1
,,177496,0
Coproica ferruginata,387869,177496,16
,,177496,0
,,177496,0
,,177496,0
,,177496,0
,,177496,0
,,177496,0
,,177496,0
Coprophilus striatulus,457659,47951,50
,,47951,0
,,203213,0
Coptocephala raffrayi,1193763,51146,1
Coptocephala rubicunda,502569,51146,11
Coptocephala scopolina,467414,51146,3
Coptocephala unifasciata,326430,51146,77
Coptosoma scutellatum,470124,60795,650
Coptotriche angusticollella,522516,86104,4
,,86104,0
Coptotriche heinemanni,522515,86104,3
Coptotriche marginea,522514,86104,95
,,52134,0
Coquillettidia richiardii,155396,52134,38
,,55699,0
Coraebus elatus,547067,54964,104
Coraebus fasciatus,503920,54964,41
Coraebus rubi,495169,54964,422
Coraebus undatus,900637,54964,9
Coranarta cordigera,174223,48670,50
Coranus aethiops,989218,48959,2
Coranus griseus,327162,48959,131
Coranus kerzhneri,555632,48959,6
Coranus niger,748714,48959,6
Coranus pericarti,1151648,48959,4
Coranus subapterus,506187,48959,15
Coranus woodroffei,701964,48959,3
Cordalia obscura,217586,47951,8
,,85586,0
,,85586,0
,,68719,0
Cordilura albipes,627106,68719,10
Cordilura ciliata,780316,68719,8
,,68719,0
,,68719,0
,,68719,0
,,68719,0
Cordulegaster bidentata,98413,57448,487
Cordulegaster boltonii,85057,57448,2561
Cordulia aenea,61429,61430,1838
,,83736,0
,,83736,0
,,83736,0
,,83736,0
Cordyla flaviceps,989221,83736,1
,,83736,0
,,83736,0
,,83736,0
,,83736,0
,,83736,0
Cordylepherus viridis,495304,82067,263
Coremacera catenata,717823,127180,1
Coremacera fabricii,989225,127180,5
,,127180,0
Coremacera marginata,338531,127180,598
Coreus marginatus,318545,51777,18636
Coriarachne depressa,547268,47866,111
Corimalia tamarisci,1020085,61949,29
Coriomeris affinis,706634,51777,23
Coriomeris alpinus,1265280,51777,7
Coriomeris denticulatus,327164,51777,377
Coriomeris hirticornis,748473,51777,73
Coriomeris scabricornis,714318,51777,10
Corixa affinis,887467,84735,1
Corixa dentipes,887469,84735,3
Corixa panzeri,554441,84735,2
Corixa punctata,355376,84735,18
Corizus hyoscyami,51707,53225,5144
Cornifrons ulceratalis,603497,52002,76
,,47961,0
Cornutiplusia circumflexa,483546,48670,122
Cornutrypeta spinifrons,736529,47990,2
Coronatella rectangula,1270409,85693,1
Corsteropleurus chopardi,1425320,48124,14
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
Corticaria impressa,456721,131059,1
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
,,131059,0
Corticaria serrata,217603,131059,7
Corticaria umbilicata,989241,131059,1
,,131059,0
Corticarina minuta,456731,131059,8
Corticarina similata,887443,131059,5
Corticarina truncatella,989242,131059,5
Corticeus bicolor,768691,53816,40
Corticeus bicoloroides,879778,53816,1
Corticeus fasciatus,877137,53816,11
Corticeus fraxini,980625,53816,6
,,53816,0
Corticeus longulus,989245,53816,1
,,53816,0
Corticeus rufithorax,1443886,53816,1
Corticeus unicolor,174209,53816,151
,,53816,0
,,47155,0
Cortinicara gibbosa,174190,131059,32
Cortodera femorata,495465,47961,83
Cortodera humeralis,547853,47961,123
Coruna clavata,1098960,125448,1
Corylobium avellanae,989360,52381,3
Corylophus cassidoides,1039644,174370,11
Corynis crassicornis,737566,53844,83
Corynis italica,1084160,53844,4
,,53844,0
Corynis obscura,605279,53844,38
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,85259,0
Coryphium angusticolle,174175,47951,8
,,47951,0
,,47951,0
,,48736,0
Coscinia cribraria,130874,121850,613
,,47371,0
Cosmardia moritzella,806591,55519,16
Cosmia affinis,483492,48670,309
Cosmia diffinis,483493,48670,89
Cosmia pyralina,55660,48670,329
Cosmia trapezina,324215,48670,3084
Cosmobaris scolopacea,455848,48736,45
,,245079,0
,,47199,0
,,47199,0
Cosmoconus meridionator,1366412,47199,1
,,47199,0
,,245059,0
Cosmopterix crassicervicella,1192880,82340,10
Cosmopterix lienigiella,522323,82340,6
Cosmopterix orichalcea,524626,82340,12
,,82340,0
Cosmopterix pulchrimella,217646,82340,103
Cosmopterix schmidiella,928966,82340,2
Cosmopterix scribaiella,522324,82340,10
Cosmopterix zieglerella,524625,82340,31
Cosmorhoe ocellata,321977,49530,1387
Cosmotettix aurantiacus,914383,53237,1
,,53237,0
,,53237,0
Cosmotriche lobulina,821007,56584,49
Cossonus cylindricus,708698,48736,12
Cossonus linearis,494533,48736,42
Cossonus parallelepipedus,625243,48736,3
Cossus cossus,362611,122745,4926
,,53816,0
Costaconvexa polygrammata,337098,49530,297
Cotaster cuneipennis,1184185,48736,1
,,48736,0
,,63187,0
,,63187,0
,,63187,0
,,63187,0
Cotesia glomerata,63184,63187,129
,,63187,0
Cotesia rubecula,387956,63187,3
,,63187,0
,,63187,0
,,63187,0
,,63187,0
,,63187,0
,,63187,0
Cotesia vestalis,659627,63187,2
,,63187,0
,,63187,0
,,47199,0
,,47951,0
Coxelus pictus,913242,47592,12
Cozyptila blackwalli,783839,47866,3
Crabro alpinus,1262506,51955,1
Crabro cribrarius,127738,51955,96
,,51955,0
,,51955,0
,,51955,0
Crabro peltarius,56807,51955,26
Crabro peltatus,1310033,51955,1
Crabro scutellatus,500212,51955,10
Crambus alienellus,217674,52002,45
Crambus cyrnellus,1100228,52002,1
Crambus ericella,526883,52002,25
Crambus hamella,464163,52002,36
Crambus lathoniellus,130102,52002,2004
,,52002,0
Crambus pascuella,333907,52002,1617
,,52002,0
Crambus pratella,526889,52002,139
Crambus silvella,325299,52002,22
Crambus uliginosellus,526890,52002,14
Craneiobia corni,505639,55699,83
,,85711,0
Craniophora ligustri,320071,48670,2961
Craniophora pontica,338942,48670,97
,,446767,0
,,446767,0
,,446767,0
Craspedolepta nebulosa,207543,446767,4
,,446767,0
,,446767,0
,,446767,0
,,446767,0
,,446767,0
,,446767,0
Craspedolepta subpunctata,207541,446767,1
,,50426,0
Crassa tinctella,524691,81690,107
Crassa unitella,481943,81690,562
Crassicornella agenjoi,468772,124262,99
Crataepus marbis,1122756,85012,2
Crataerina melbae,1400595,48818,3
Crataerina pallida,498683,48818,106
Crataraea suturalis,217732,47951,2
,,47199,0
Cratichneumon coruscator,1246974,47199,1
,,47199,0
,,47199,0
Cratichneumon flavifrons,325593,47199,1
,,47199,0
,,47199,0
Cratichneumon rufifrons,810562,47199,1
Cratichneumon sicarius,810563,47199,4
,,47199,0
Cratichneumon viator,868809,47199,2
Craticulina tabaniformis,465716,52910,1
Cratosilis denticollis,739726,52932,13
Cratosilis distinguenda,1115348,52932,1
Cratosilis laeta,544625,52932,57
,,85259,0
,,85259,0
,,85259,0
,,85259,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Crematogaster auberti,338737,47336,226
Crematogaster sordidula,343253,47336,111
Cremnocephalus albolineatus,887653,53505,8
Cremnocephalus alpestris,1089642,53505,32
Cremnocephalus matocqi,1104628,53505,3
Cremnophila sedakovella,1051016,49683,3
Cremnops desertor,703067,63187,20
Crenitis punctatostriata,1465670,127444,2
Creoleon corsicus,1093038,49358,5
Creoleon lugdunensis,366961,49358,145
Creontiades pallidus,466287,53505,35
Creophilus maxillosus,82463,47951,977
Crepidodera aurata,468114,51146,504
Crepidodera aurea,547826,51146,38
Crepidodera fulvicornis,547825,51146,34
,,51146,0
Crepidodera nitidula,547824,51146,2
Crepidodera plutus,773666,51146,9
,,53248,0
Cresmatoneta mutinensis,786614,67599,28
,,53275,0
,,53275,0
,,53275,0
Cricotopus bicinctus,217759,53275,6
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
Cricotopus sylvestris,257620,53275,17
,,53275,0
Cricotopus tremulus,567614,53275,11
Cricotopus triannulatus,257624,53275,1
,,53275,0
,,53275,0
Cricotopus trifasciatus,631708,53275,1
,,53275,0
,,752431,0
Crioceris asparagi,127309,51146,1145
Crioceris duodecimpunctata,217763,51146,1040
Crioceris macilenta,548025,51146,22
Crioceris paracenthesis,603310,51146,174
Criocoris crassicornis,887676,53505,11
,,53505,0
,,53505,0
,,53505,0
Criocoris sulcicornis,887679,53505,1
Criomorphus albomarginatus,735333,123608,4
Criorhina asilica,486882,49995,45
,,49995,0
Criorhina floccosa,356339,49995,84
Criorhina pachymera,543370,49995,12
Criorhina ranunculi,486883,49995,75
Crocallis dardoinaria,483351,49530,81
Crocallis elinguaria,124696,49530,2006
Crocallis tusciaria,466344,49530,365
Crocistethus waltlianus,867824,57843,72
Crocota peletieraria,924042,49530,15
Crocota pseudotinctaria,527000,49530,13
Crocota tinctaria,62430,49530,72
Crocothemis erythraea,85030,47819,10776
Crombrugghia distans,468029,47404,19
,,47404,0
,,47404,0
,,47404,0
,,47404,0
Crombrugghia tristis,741065,47404,8
,,51955,0
Crossocerus annulipes,774790,51955,10
,,51955,0
Crossocerus binotatus,931658,51955,4
,,51955,0
Crossocerus cetratus,197027,51955,2
,,51955,0
,,51955,0
Crossocerus dimidiatus,989502,51955,3
,,51955,0
,,51955,0
,,51955,0
Crossocerus megacephalus,1082340,51955,1
Crossocerus nigritus,1082334,51955,4
,,51955,0
,,51955,0
,,51955,0
Crossocerus quadrimaculatus,127739,51955,3
,,51955,0
Crossocerus tarsatus,1082336,51955,1
,,51955,0
,,51955,0
,,51955,0
,,51955,0
,,174422,0
,,174422,0
,,174422,0
,,174422,0
,,174422,0
,,177496,0
,,177496,0
,,177496,0
,,177496,0
,,177496,0
,,177496,0
Crumomyia pedestris,532552,177496,6
,,177496,0
Crumomyia roserii,1200622,177496,1
Crunoecia irrorata,546195,125808,1
Crustulina guttata,318919,47371,41
Crustulina scabripes,783811,47371,18
Crustulina sticta,153766,47371,26
,,49530,0
Cryphaeus cornutus,558215,53816,12
,,48736,0
,,48736,0
,,48736,0
Cryphalus piceae,1085654,48736,1
,,48736,0
Cryphia algae,342903,48670,1939
,,48670,0
Cryphia lusitanica,1253369,48670,6
Cryphia ochsi,470494,48670,19
Cryphia pallida,792681,48670,17
,,48670,0
Cryphoeca silvicola,781406,52950,17
Crypsedra gemmea,520741,48670,195
Cryptachaea blattea,217789,47371,55
Cryptachaea riparia,712076,47371,18
,,52381,0
Cryptarcha strigata,883063,126791,9
Cryptarcha undata,1049327,126791,2
,,47199,0
Crypteffigies lanius,810564,47199,3
,,47992,0
Crypticus quisquilius,624471,53816,118
Cryptoblabes bistriga,479775,49683,42
Cryptoblabes gnidiella,548953,49683,91
,,85655,0
,,85655,0
,,85655,0
Cryptocephalus androgyne,1047882,51146,1
Cryptocephalus anticus,711378,51146,86
Cryptocephalus aureolus,154474,51146,36
Cryptocephalus bameuli,887018,51146,8
Cryptocephalus biguttatus,712413,51146,40
Cryptocephalus bilineatus,746598,51146,11
Cryptocephalus bimaculatus,840505,51146,5
Cryptocephalus bipunctatus,497076,51146,578
Cryptocephalus carinthiacus,900644,51146,1
Cryptocephalus chrysopus,1084719,51146,7
,,51146,0
Cryptocephalus cordiger,497491,51146,74
Cryptocephalus coryli,547822,51146,36
Cryptocephalus crassus,497545,51146,11
Cryptocephalus cristula,986706,51146,1
Cryptocephalus cyanipes,495479,51146,1
Cryptocephalus cynarae,747553,51146,4
Cryptocephalus decemmaculatus,551918,51146,16
Cryptocephalus distinguendus,815922,51146,7
Cryptocephalus elegantulus,555284,51146,13
,,51146,0
,,51146,0
Cryptocephalus flavipes,497576,51146,17
Cryptocephalus frenatus,1084714,51146,1
,,51146,0
Cryptocephalus fulvus,547821,51146,40
Cryptocephalus globicollis,1260315,51146,8
Cryptocephalus hypochaeridis,69987,51146,10
Cryptocephalus ilicis,1064861,51146,11
Cryptocephalus imperialis,1084708,51146,4
Cryptocephalus infirmior,469159,51146,7
,,51146,0
Cryptocephalus labiatus,495481,51146,8
Cryptocephalus lineellus,1150865,51146,1
Cryptocephalus loreyi,623595,51146,21
,,51146,0
Cryptocephalus macellus,1084711,51146,1
Cryptocephalus marginatus,495161,51146,9
Cryptocephalus marginellus,892459,51146,4
Cryptocephalus mariae,1411154,51146,2
Cryptocephalus moraei,497489,51146,574
Cryptocephalus nitidulus,864885,51146,4
Cryptocephalus nitidus,547820,51146,7
Cryptocephalus ocellatus,495482,51146,63
,,51146,0
Cryptocephalus octoguttatus,468886,51146,20
Cryptocephalus octomaculatus,713472,51146,6
Cryptocephalus octopunctatus,805283,51146,117
,,51146,0
Cryptocephalus parvulus,545440,51146,7
Cryptocephalus pini,989533,51146,7
Cryptocephalus podager,1205216,51146,1
,,51146,0
Cryptocephalus pominorum,1183463,51146,2
Cryptocephalus populi,891882,51146,3
Cryptocephalus primarius,542312,51146,12
Cryptocephalus pulchellus,1275107,51146,5
,,51146,0
Cryptocephalus pusillus,451376,51146,43
Cryptocephalus pygmaeus,914209,51146,33
Cryptocephalus quadripunctatus,553460,51146,8
,,51146,0
Cryptocephalus querceti,903436,51146,2
Cryptocephalus quinquepunctatus,713547,51146,21
Cryptocephalus ramburii,467861,51146,5
Cryptocephalus rufipes,547819,51146,19
Cryptocephalus rugicollis,155123,51146,513
,,51146,0
,,51146,0
Cryptocephalus schaefferi,874353,51146,9
Cryptocephalus sericeus,318991,51146,138
Cryptocephalus sexpunctatus,495483,51146,63
,,51146,0
Cryptocephalus signatifrons,1084702,51146,2
Cryptocephalus stragula,1422106,51146,1
Cryptocephalus strigosus,1095102,51146,2
Cryptocephalus sulphureus,1305227,51146,2
,,51146,0
Cryptocephalus transiens,1095112,51146,1
Cryptocephalus trimaculatus,487374,51146,17
Cryptocephalus tristigma,468879,51146,3
Cryptocephalus turcicus,1134026,51146,2
Cryptocephalus variegatus,1095114,51146,2
Cryptocephalus violaceus,547168,51146,80
Cryptocephalus vittatus,519413,51146,247
,,51146,0
,,54028,0
Cryptocheilus egregius,1105625,54028,20
Cryptocheilus fabricii,743095,54028,25
Cryptocheilus fischeri,1146896,54028,3
Cryptocheilus hispanicus,1409389,54028,8
Cryptocheilus notatus,1270278,54028,2
Cryptocheilus octomaculatus,739217,54028,45
Cryptocheilus rubellus,739219,54028,56
Cryptocheilus variabilis,922992,54028,52
Cryptocheilus versicolor,705182,54028,62
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
,,53275,0
Cryptococcus fagisuga,54061,48026,622
,,50168,0
,,174146,0
,,52381,0
,,52381,0
Cryptomyzus galeopsidis,989552,52381,2
,,52381,0
Cryptomyzus ribis,454348,52381,125
,,127593,0
,,127593,0
,,127593,0
,,127593,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
,,174139,0
Cryptophagus lycoperdi,547785,174139,2
,,174139,0
,,174139,0
,,174139,0
Cryptophagus populi,989561,174139,1
Cryptophagus pubescens,556449,174139,1
,,174139,0
,,174139,0
,,174139,0
,,174139,0
Cryptophagus scanicus,455725,174139,3
,,174139,0
Cryptophagus scutellatus,217830,174139,1
Cryptophagus setulosus,217831,174139,4
,,174139,0
Cryptophilus integer,217834,82103,6
,,49567,0
,,49567,0
,,47199,0
Cryptopimpla caligata,901060,47199,1
Cryptopimpla quadrilineata,1363844,47199,1
,,47199,0
,,127444,0
,,127444,0
Cryptopone ochracea,347448,47336,14
,,203199,0
Cryptops anomalans,217838,154635,33
Cryptops hortensis,336908,154635,34
,,154635,0
Cryptops parisi,336909,154635,13
,,154635,0
,,154635,0
,,171479,0
,,171479,0
Cryptorchestia garbinii,1085852,63288,5
Cryptorhynchus lapathi,217843,48736,473
Cryptosiphum artemisiae,624562,52381,16
Cryptostemma alienum,887463,343550,1
,,343550,0
,,343550,0
,,53275,0
,,53275,0
Crypturaphis grassii,1154948,52381,46
Crypturgus cinereus,989565,48736,1
,,48736,0
Crypturgus hispidulus,989564,48736,8
,,48736,0
,,48736,0
Crypturgus pusillus,217848,48736,2
Cryptus armator,466629,47199,3
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Cryptus viduatorius,818113,47199,3
Crytea erythraea,818720,47199,2
,,47199,0
Ctenicera cuprea,357322,53248,366
Ctenicera pectinicornis,495943,53248,323
Ctenicera virens,495488,53248,77
Ctenichneumon castigator,1462282,47199,1
,,47199,0
Ctenichneumon divisorius,1286750,47199,1
,,47199,0
Ctenichneumon funereus,1396897,47199,2
Ctenichneumon inspector,818721,47199,2
,,47199,0
Ctenichneumon nitens,1396898,47199,2
Ctenichneumon panzeri,773603,47199,31
,,47199,0
Cteniopus sulphureus,334553,53816,1423
,,47951,0
,,57327,0
Cteniza moggridgei,784103,57327,3
Cteniza sauvagesi,416698,57327,11
,,52381,0
,,52381,0
Ctenocephalides canis,307364,122216,10
Ctenocephalides felis,311218,122216,76
Ctenochares bicolorus,343394,47199,540
,,47199,0
,,47199,0
,,47199,0
,,48300,0
,,48300,0
Ctenomeropsis nigra,1014211,61949,1
,,47199,0
,,47199,0
,,47199,0
Ctenophora elegans,889305,51225,27
Ctenophora festiva,416292,51225,212
Ctenophora flaveolata,492629,51225,158
Ctenophora guttata,989573,51225,32
Ctenophora ornata,461174,51225,222
Ctenophora pectinicornis,467076,51225,278
,,353988,0
,,353988,0
,,353988,0
,,353988,0
,,353988,0
,,353988,0
,,353988,0
,,353988,0
Ctenoplusia accentifera,483542,48670,111
Ctenoscia minima,1194625,48294,57
,,85259,0
Ctesias serra,547679,81951,35
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Cuclotogaster heterographus,408530,173070,1
Cucubaris villae,1085133,48736,3
Cucujus cinnaberinus,98787,85716,226
Cucullia absinthii,345055,48670,134
Cucullia argentea,483575,48670,17
Cucullia artemisiae,483455,48670,44
Cucullia asteris,483456,48670,68
Cucullia calendulae,325531,48670,324
Cucullia campanulae,554741,48670,4
Cucullia caninae,701555,48670,8
,,48670,0
Cucullia chamomillae,468695,48670,161
Cucullia cineracea,875854,48670,1
Cucullia formosa,821926,48670,6
Cucullia gnaphalii,483457,48670,10
Cucullia hartigi,1080007,48670,1
Cucullia lactucae,483576,48670,395
Cucullia lucifuga,502859,48670,398
Cucullia lychnitis,483458,48670,130
Cucullia prenanthis,483577,48670,6
Cucullia reisseri,1252855,48670,3
Cucullia santolinae,1080221,48670,5
Cucullia santonici,875858,48670,10
Cucullia scrophulariae,477033,48670,260
Cucullia scrophulariphaga,1080297,48670,1
Cucullia scrophulariphila,1077167,48670,1
Cucullia tanaceti,780067,48670,58
Cucullia thapsiphaga,563633,48670,2
Cucullia umbratica,429136,48670,537
Cucullia verbasci,61970,48670,1485
Cucullia xeranthemi,782689,48670,16
,,52134,0
Culex impudicus,1147318,52134,1
,,52134,0
,,52134,0
Culex modestus,155384,52134,2
Culex territans,372340,52134,49
,,52134,0
,,52134,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
Culicoides impunctatus,467165,69803,6
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
,,69803,0
